图片路径,图片种类编号,图片种类名称,top-1-预测编号,top-1-预测名称,top-2-预测编号,top-2-预测名称,top-3-预测编号,top-3-预测名称,top-4-预测编号,top-4-预测名称,top-5-预测编号,top-5-预测名称,种类是否存在于预测top_5中(1/0),墨鱼-预测置信度,寄居蟹-预测置信度,射水鱼-预测置信度,小丑鱼-预测置信度,水母-预测置信度,河豚-预测置信度,海星-预测置信度,海洋生物大白鲨-预测置信度,海洋生物海马-预测置信度,海洋生物鲸鲨-预测置信度,海葵-预测置信度,海豹-预测置信度,海龟-预测置信度,狮子鱼-预测置信度,珊瑚-预测置信度,石头鱼-预测置信度,石斑鱼-预测置信度,章鱼-预测置信度,红尾鲶鱼-预测置信度,蓝吊鱼-预测置信度,蓝鲸-预测置信度,虎鲸-预测置信度,虾-预测置信度,螃蟹-预测置信度,螺类-预测置信度,金鱼-预测置信度,鲈鱼-预测置信度,鲟鱼-预测置信度,鲳鱼-预测置信度,鳄鱼-预测置信度,鳗鱼-预测置信度,黄尾副刺尾鱼-预测置信度,龙虾-预测置信度
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\0.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,21,虎鲸,11,海豹,4,水母,17,章鱼,True,3.6984866e-07,3.685695e-05,1.3220429e-05,1.7386044e-07,0.010242153,7.3192194e-07,0.00016783111,0.93350995,1.2353344e-08,5.674087e-09,6.007457e-11,0.01692632,2.5071745e-07,6.354022e-09,9.210498e-09,1.0892518e-08,1.2552417e-06,0.006646575,2.4902022e-06,0.0010552867,2.7375722e-06,0.023352737,4.6054223e-09,6.5968714e-10,2.0960417e-07,0.005004403,0.002241179,1.4764325e-09,3.0820297e-06,9.512681e-09,0.0001521065,0.00063996826,8.1483445e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\1.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,30,鳗鱼,11,海豹,27,鲟鱼,31,黄尾副刺尾鱼,True,6.336528e-05,8.521372e-09,0.00028743295,1.396545e-08,0.00014392214,0.00030327283,1.5914009e-06,0.9278472,7.9421e-08,0.0006693441,7.571782e-09,0.01990654,8.816433e-06,7.799598e-06,9.174541e-08,1.0518488e-06,1.5744612e-05,9.665687e-06,2.3712337e-05,0.00030957538,0.00023749034,1.4746117e-05,2.228609e-05,1.0704021e-05,1.2122138e-10,0.00020301346,8.82546e-06,0.0048536286,1.7510712e-05,2.421923e-05,0.04393402,0.0010742926,7.7471e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\10.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,4,水母,20,蓝鲸,21,虎鲸,9,海洋生物鲸鲨,True,2.520684e-07,8.050209e-13,7.4739787e-10,4.2712e-11,0.0013844942,7.400721e-11,1.2062285e-10,0.99601007,8.698025e-10,0.00044001607,1.5094316e-12,7.555153e-06,0.00029563223,1.6027874e-06,1.2398913e-06,2.1993834e-08,3.2655698e-06,6.172691e-08,8.238873e-06,7.9918195e-08,0.0009391983,0.0007827452,4.2576453e-09,1.9903035e-12,3.876959e-11,3.8084647e-05,4.244886e-11,8.7387634e-05,1.2895589e-13,3.0610725e-10,1.2498864e-08,8.44755e-08,3.1460782e-14
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\11.jpg,7,海洋生物大白鲨,32,龙虾,30,鳗鱼,7,海洋生物大白鲨,27,鲟鱼,21,虎鲸,True,3.1172812e-07,1.8802041e-07,0.0006042573,9.539648e-06,0.00022664748,5.445503e-05,0.002642748,0.054889865,6.791355e-09,8.836433e-06,6.578937e-07,4.7590198e-05,4.101004e-06,1.5014073e-05,1.1600681e-05,0.0032533524,0.0031094935,0.00029117352,0.0054423832,0.0003876718,2.361357e-06,0.04237147,6.7647045e-07,0.00516174,0.0041084867,0.00048044597,4.972231e-07,0.050674424,2.5278155e-06,0.0058900095,0.07373521,3.4136594e-08,0.7465721
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\12.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,30,鳗鱼,31,黄尾副刺尾鱼,11,海豹,27,鲟鱼,True,2.9556197e-06,8.120864e-07,1.6137119e-06,3.878257e-09,2.56126e-05,3.9206116e-06,1.2025804e-10,0.9985702,1.083711e-10,1.8062068e-06,1.1061155e-08,0.00022021918,5.735982e-08,4.0381715e-07,1.9965315e-08,8.097042e-08,2.0290858e-05,1.7999355e-08,2.8419686e-06,6.2144164e-07,5.646916e-07,2.6722904e-05,5.750993e-05,3.1856844e-06,8.0145846e-10,4.6010133e-05,7.023748e-07,0.0001942762,2.4491383e-06,8.8046385e-05,0.00048805415,0.00024090306,1.1214624e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\13.jpg,7,海洋生物大白鲨,20,蓝鲸,4,水母,7,海洋生物大白鲨,14,珊瑚,21,虎鲸,True,6.9425847e-09,8.401102e-06,3.2236434e-12,4.4698317e-10,0.05119916,2.1299345e-08,9.4695986e-07,0.048953902,7.582151e-10,3.1313925e-06,1.18094645e-08,0.0005310898,1.176683e-05,7.435347e-07,0.018066626,6.2825256e-07,1.208096e-07,0.00010288971,1.6348151e-06,5.813041e-07,0.87562543,0.0054640905,3.590957e-08,1.5196326e-10,5.325436e-07,1.4280156e-05,1.3467206e-06,8.173163e-08,3.5355537e-08,4.078703e-06,3.602051e-07,8.0982145e-06,6.362734e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\14.jpg,7,海洋生物大白鲨,20,蓝鲸,7,海洋生物大白鲨,4,水母,21,虎鲸,25,金鱼,True,7.5481516e-08,1.5304915e-14,1.674038e-13,1.2944003e-10,0.0056705466,6.731453e-12,4.459212e-11,0.31125876,6.249794e-10,1.943989e-06,1.9393678e-09,3.9191295e-07,4.3054445e-08,4.2009486e-07,8.920238e-06,3.4085376e-12,5.8741656e-09,2.2792301e-10,5.0363116e-08,1.5327756e-05,0.6825639,0.00032725808,1.2745513e-10,2.3842836e-14,2.1901578e-11,0.00015079282,1.4109666e-10,2.6536013e-11,3.2999777e-12,8.209071e-11,2.2458012e-12,1.5926531e-06,7.866766e-14
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\15.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,29,鳄鱼,4,水母,14,珊瑚,9,海洋生物鲸鲨,True,2.9923813e-06,6.629138e-08,3.9868267e-10,7.696999e-10,0.00836714,7.676764e-05,1.0191706e-07,0.8597905,1.5728031e-07,0.0022321704,3.8948787e-07,0.0005339209,0.0014153151,1.5834661e-05,0.0047236574,1.5978828e-06,0.00031072414,1.2586212e-06,1.10085075e-05,0.0008177026,2.8128989e-05,2.01304e-06,5.65393e-07,5.3960366e-07,7.306549e-07,0.00018338118,2.3210345e-05,3.140572e-05,9.904487e-06,0.1214001,6.442176e-08,1.8601155e-05,9.919072e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\16.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,21,虎鲸,11,海豹,25,金鱼,14,珊瑚,True,1.6217175e-06,1.1028146e-08,1.1840046e-09,4.2307507e-10,1.7868308e-05,4.4257875e-10,6.1832295e-10,0.99841034,7.7579225e-13,2.8579201e-08,4.629669e-12,5.724941e-05,5.6993855e-07,3.1324225e-09,4.8743717e-05,1.8295583e-07,8.144521e-07,5.6137364e-06,4.855264e-06,5.308259e-07,1.0042439e-06,0.0013979742,1.9540669e-10,3.9265943e-12,5.3867428e-11,5.173069e-05,4.8254225e-07,1.8330606e-08,2.7690955e-10,1.7191528e-08,8.4363454e-11,2.4937268e-07,1.7041244e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\17.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,27,鲟鱼,30,鳗鱼,11,海豹,28,鲳鱼,True,6.2746108e-06,3.7723893e-07,1.7156352e-06,1.0602289e-06,0.0024546918,5.4936672e-06,2.7309736e-05,0.915876,3.2074514e-08,0.00011852768,1.4588009e-10,0.011448138,1.9471113e-07,6.084035e-09,1.0528785e-08,1.3956026e-06,1.3266659e-06,2.6203497e-07,9.390288e-05,1.6195543e-06,2.0949848e-05,0.00017146391,9.343778e-06,2.7494323e-06,0.0004613063,0.00015746962,2.1398486e-05,0.045021296,0.00971778,2.0390244e-05,0.014349963,5.055376e-07,7.230399e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\18.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,25,金鱼,18,红尾鲶鱼,21,虎鲸,2,射水鱼,True,1.3626275e-10,6.8527926e-15,3.6290855e-06,4.1299109e-10,3.3119736e-08,1.610614e-09,1.2623715e-12,0.9999546,7.3290585e-10,4.233554e-10,1.40226875e-11,5.8328737e-08,1.0273998e-08,4.3288133e-09,2.5056726e-10,7.6025186e-10,3.419865e-08,2.6848088e-09,9.309136e-06,2.3248974e-06,1.0602181e-10,3.789516e-06,9.383015e-12,1.0750634e-09,3.8242284e-11,2.0585852e-05,3.1023717e-10,9.9094194e-08,5.7576464e-11,4.6313456e-10,2.4382123e-06,3.022165e-06,1.6912901e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\19.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,20,蓝鲸,4,水母,9,海洋生物鲸鲨,12,海龟,True,1.8372557e-08,5.836205e-15,6.0253555e-13,5.6888092e-12,0.0009166302,4.2360414e-11,1.0608441e-09,0.83695143,2.0647112e-10,0.0005814943,6.0664113e-12,2.2097213e-06,7.631445e-05,2.387446e-05,2.7400147e-05,7.906039e-09,4.8472435e-07,3.3251294e-07,2.0155019e-06,1.6280345e-07,0.16133492,6.778873e-05,3.5480593e-10,2.0427797e-13,2.0740714e-12,4.7518556e-06,5.575477e-13,9.996787e-06,1.138753e-14,1.0753182e-09,3.0438203e-09,5.8312853e-08,7.33478e-14
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\2.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,21,虎鲸,11,海豹,25,金鱼,14,珊瑚,True,1.6217175e-06,1.1028146e-08,1.1840046e-09,4.2307507e-10,1.7868308e-05,4.4257875e-10,6.1832295e-10,0.99841034,7.7579225e-13,2.8579201e-08,4.629669e-12,5.724941e-05,5.6993855e-07,3.1324225e-09,4.8743717e-05,1.8295583e-07,8.144521e-07,5.6137364e-06,4.855264e-06,5.308259e-07,1.0042439e-06,0.0013979742,1.9540669e-10,3.9265943e-12,5.3867428e-11,5.173069e-05,4.8254225e-07,1.8330606e-08,2.7690955e-10,1.7191528e-08,8.4363454e-11,2.4937268e-07,1.7041244e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\20.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,30,鳗鱼,27,鲟鱼,11,海豹,16,石斑鱼,True,1.0394012e-06,2.0533248e-08,2.7647932e-06,6.6225234e-09,3.3297842e-06,1.7637942e-05,4.7101025e-09,0.7466527,2.0007047e-08,0.00056053797,6.588726e-11,0.014473294,8.229232e-06,8.392123e-08,1.5232415e-07,9.004915e-05,0.012840328,3.7441341e-06,0.00023333041,9.538317e-07,0.0013916567,0.00062135456,3.171322e-05,9.084487e-05,5.520663e-06,0.00014236647,5.1486904e-06,0.053080756,2.9334996e-07,0.0021472017,0.16451868,0.0030757715,4.3493625e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\21.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,17,章鱼,30,鳗鱼,27,鲟鱼,18,红尾鲶鱼,True,2.7716437e-06,4.2948122e-06,2.3516623e-08,1.0940805e-06,9.055839e-05,1.9951554e-05,5.3759988e-05,0.99380624,1.026265e-07,1.1495565e-05,2.5952385e-09,3.103699e-05,1.260915e-07,1.8507367e-07,3.8839548e-07,4.919068e-07,3.5383444e-05,0.0039787856,0.0001920803,3.4088633e-05,6.834415e-05,1.0044436e-06,4.0903703e-07,6.0353914e-06,7.4242496e-07,2.129716e-05,4.712347e-06,0.00053908693,1.620547e-05,0.00012356315,0.00093641225,1.5586118e-05,3.80659e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\22.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,32,龙虾,28,鲳鱼,30,鳗鱼,29,鳄鱼,True,4.054741e-10,1.4933088e-11,1.7946047e-07,6.336724e-08,3.5534935e-09,2.367271e-10,4.538508e-09,0.9998884,3.5351423e-11,2.4809557e-13,2.7469207e-10,6.418356e-12,2.856299e-12,1.9778526e-11,1.13579014e-10,2.720051e-09,6.740529e-09,1.3220003e-06,4.0522963e-07,7.808856e-08,6.7498208e-12,7.888629e-07,1.1808148e-09,7.9972904e-07,2.373241e-08,1.4125367e-08,2.6466794e-11,6.927744e-08,3.4408401e-06,1.640756e-06,2.2472032e-06,1.0873564e-10,0.00010037367
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\23.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,11,海豹,20,蓝鲸,21,虎鲸,9,海洋生物鲸鲨,True,0.00014220004,4.8609274e-07,8.403584e-09,7.672188e-08,0.005749949,1.072575e-06,5.4979e-06,0.70474744,7.909271e-08,0.007205112,7.7822495e-09,0.14768732,6.480387e-05,1.3463731e-06,0.0003732322,2.2525796e-06,9.723529e-05,7.114802e-05,0.0005554242,7.5366434e-06,0.09561489,0.03235882,4.699104e-07,4.7143626e-08,5.446611e-06,0.00034781668,5.0120957e-06,0.0006759328,4.0478553e-06,4.772205e-06,0.00015046916,0.00411999,5.718844e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\24.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,11,海豹,20,蓝鲸,30,鳗鱼,9,海洋生物鲸鲨,True,4.3629057e-06,4.803519e-06,1.0486879e-05,2.9306463e-07,0.00031470062,2.3121036e-05,1.924929e-07,0.90460473,2.1271106e-07,0.0015391066,1.1226202e-09,0.044249155,4.582449e-06,1.0627168e-06,1.4317757e-05,1.5727283e-06,4.289187e-06,9.674966e-07,0.0010707108,2.5983283e-07,0.042300425,2.9323419e-06,0.00010290034,1.5964511e-05,3.0259614e-06,3.2419582e-06,1.250712e-05,0.0012280637,0.00011289628,3.684159e-06,0.0036368875,0.00072852435,2.5580949e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\25.jpg,7,海洋生物大白鲨,21,虎鲸,7,海洋生物大白鲨,4,水母,11,海豹,16,石斑鱼,True,6.5180626e-05,2.214209e-06,4.544668e-07,3.177081e-08,0.014654408,8.13118e-06,2.7409988e-07,0.19525872,2.3661264e-09,0.00026613162,2.1038103e-07,0.0026264272,6.8386107e-06,8.109221e-07,9.8893426e-05,0.00034419078,0.0016759656,1.438432e-05,3.095443e-05,1.3587043e-05,0.0003514087,0.7837326,2.102248e-07,6.577797e-07,7.935841e-06,0.00013806608,0.00020513956,0.00011849818,4.7070137e-07,0.0003209649,1.6945298e-05,3.3311393e-05,6.0285233e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\26.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,30,鳗鱼,31,黄尾副刺尾鱼,11,海豹,27,鲟鱼,True,2.9556197e-06,8.120864e-07,1.6137119e-06,3.878257e-09,2.56126e-05,3.9206116e-06,1.2025804e-10,0.9985702,1.083711e-10,1.8062068e-06,1.1061155e-08,0.00022021918,5.735982e-08,4.0381715e-07,1.9965315e-08,8.097042e-08,2.0290858e-05,1.7999355e-08,2.8419686e-06,6.2144164e-07,5.646916e-07,2.6722904e-05,5.750993e-05,3.1856844e-06,8.0145846e-10,4.6010133e-05,7.023748e-07,0.0001942762,2.4491383e-06,8.8046385e-05,0.00048805415,0.00024090306,1.1214624e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\27.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,21,虎鲸,11,海豹,25,金鱼,14,珊瑚,True,1.6217175e-06,1.1028146e-08,1.1840046e-09,4.2307507e-10,1.7868308e-05,4.4257875e-10,6.1832295e-10,0.99841034,7.7579225e-13,2.8579201e-08,4.629669e-12,5.724941e-05,5.6993855e-07,3.1324225e-09,4.8743717e-05,1.8295583e-07,8.144521e-07,5.6137364e-06,4.855264e-06,5.308259e-07,1.0042439e-06,0.0013979742,1.9540669e-10,3.9265943e-12,5.3867428e-11,5.173069e-05,4.8254225e-07,1.8330606e-08,2.7690955e-10,1.7191528e-08,8.4363454e-11,2.4937268e-07,1.7041244e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\28.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,20,蓝鲸,4,水母,21,虎鲸,9,海洋生物鲸鲨,True,2.1972248e-05,5.364912e-09,5.0268916e-08,1.2190651e-08,0.036253415,1.829238e-08,1.8293801e-07,0.5169631,3.9162038e-07,0.024662938,1.0850942e-09,0.0006029832,0.0004941614,2.3378947e-05,0.0004182155,6.3261373e-06,0.0002063973,0.0003221371,1.4692222e-05,5.015873e-06,0.38026485,0.033878848,1.4234568e-07,4.5170023e-09,1.06221325e-08,1.0494593e-05,2.16748e-09,0.0055087595,1.1947084e-09,6.5181206e-07,1.8476041e-05,0.0003223525,3.655286e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\29.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,30,鳗鱼,31,黄尾副刺尾鱼,11,海豹,27,鲟鱼,True,2.9556197e-06,8.120864e-07,1.6137119e-06,3.878257e-09,2.56126e-05,3.9206116e-06,1.2025804e-10,0.9985702,1.083711e-10,1.8062068e-06,1.1061155e-08,0.00022021918,5.735982e-08,4.0381715e-07,1.9965315e-08,8.097042e-08,2.0290858e-05,1.7999355e-08,2.8419686e-06,6.2144164e-07,5.646916e-07,2.6722904e-05,5.750993e-05,3.1856844e-06,8.0145846e-10,4.6010133e-05,7.023748e-07,0.0001942762,2.4491383e-06,8.8046385e-05,0.00048805415,0.00024090306,1.1214624e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\3.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,30,鳗鱼,21,虎鲸,4,水母,11,海豹,True,1.2814318e-10,3.141964e-13,1.900411e-07,5.6952987e-10,5.6429406e-07,4.7094212e-12,1.1404864e-09,0.9999763,5.895862e-12,6.6319845e-11,6.1487577e-13,5.428315e-07,2.9205455e-12,9.663363e-12,4.62563e-13,8.91319e-10,1.216206e-09,4.665982e-10,4.156502e-08,1.5414784e-08,2.3681126e-09,2.8196735e-06,1.2936338e-11,7.369862e-12,5.309855e-11,7.927457e-08,1.484008e-10,4.0868354e-08,4.85417e-09,3.6123666e-09,1.9514226e-05,6.5111894e-09,5.3938434e-11
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\4.jpg,7,海洋生物大白鲨,28,鲳鱼,29,鳄鱼,7,海洋生物大白鲨,27,鲟鱼,32,龙虾,True,0.0007414994,1.7834601e-07,3.3843353e-09,6.0216124e-11,0.02128156,1.2624395e-05,0.0002296494,0.056812413,1.822214e-07,9.962836e-07,0.00066849386,4.7277206e-07,4.2213273e-07,2.7631825e-06,0.00022713111,1.6792115e-05,6.2955237e-06,1.8998591e-06,1.1028044e-06,4.9194994e-05,5.5468167e-08,1.9592887e-06,1.7124241e-05,3.0661424e-06,0.0001383806,2.628687e-05,1.9933637e-05,0.048934847,0.7109589,0.12832834,0.0053939056,3.0048926e-09,0.026123554
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\5.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,20,蓝鲸,4,水母,21,虎鲸,14,珊瑚,True,3.2211183e-08,6.6600973e-13,3.0966464e-14,3.4359477e-11,0.0015735872,6.263909e-11,3.9782974e-10,0.9932268,3.6282347e-10,9.3295224e-05,2.9175586e-11,6.14409e-07,7.899287e-05,9.736756e-06,0.00014195075,2.3810671e-09,3.3706268e-08,1.0804559e-05,2.4934843e-07,1.9413181e-07,0.004165221,0.0006744894,1.4524639e-09,4.967911e-13,1.0824054e-10,2.1379055e-05,8.635953e-13,2.383129e-06,7.092501e-14,1.3267482e-09,7.3247595e-11,6.736167e-08,4.7092956e-13
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\6.jpg,7,海洋生物大白鲨,20,蓝鲸,4,水母,7,海洋生物大白鲨,9,海洋生物鲸鲨,14,珊瑚,True,7.444745e-09,1.2393859e-07,1.1478722e-09,2.698057e-09,0.31644863,5.2543905e-06,5.353935e-07,0.068514206,2.9537534e-07,0.004437561,1.9313145e-08,0.0024815833,0.00016210436,5.8065234e-05,0.0037320289,1.2357561e-06,5.976524e-07,4.1287778e-05,3.1511777e-06,1.3221295e-05,0.6027353,0.0010781044,3.0690543e-07,8.961592e-10,1.6190252e-05,3.7909024e-06,5.298346e-07,2.2430888e-07,3.241654e-09,3.555734e-07,0.00018704383,7.8317265e-05,1.3048892e-09
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\7.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,2,射水鱼,21,虎鲸,16,石斑鱼,30,鳗鱼,True,5.9445956e-08,1.0587108e-10,0.020460956,9.638712e-08,9.318278e-08,7.192213e-10,5.7294148e-08,0.9532104,1.02290176e-10,6.2134205e-07,5.2161015e-13,7.452028e-06,8.3219525e-08,1.7511422e-09,6.4948474e-10,1.2959704e-06,0.006677586,3.7808898e-06,0.0006670292,6.526714e-06,3.8299197e-07,0.018079942,2.2047422e-10,6.648707e-07,1.7461002e-08,3.2912094e-06,7.4765867e-06,3.0859268e-05,9.656422e-10,1.1641784e-07,0.00083919516,1.9779966e-06,3.7845655e-08
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\8.jpg,7,海洋生物大白鲨,7,海洋生物大白鲨,30,鳗鱼,31,黄尾副刺尾鱼,11,海豹,27,鲟鱼,True,2.9556197e-06,8.120864e-07,1.6137119e-06,3.878257e-09,2.56126e-05,3.9206116e-06,1.2025804e-10,0.9985702,1.083711e-10,1.8062068e-06,1.1061155e-08,0.00022021918,5.735982e-08,4.0381715e-07,1.9965315e-08,8.097042e-08,2.0290858e-05,1.7999355e-08,2.8419686e-06,6.2144164e-07,5.646916e-07,2.6722904e-05,5.750993e-05,3.1856844e-06,8.0145846e-10,4.6010133e-05,7.023748e-07,0.0001942762,2.4491383e-06,8.8046385e-05,0.00048805415,0.00024090306,1.1214624e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物大白鲨\9.jpg,7,海洋生物大白鲨,21,虎鲸,7,海洋生物大白鲨,20,蓝鲸,4,水母,9,海洋生物鲸鲨,True,1.3457037e-06,1.4252852e-12,2.1487933e-11,6.824792e-08,0.0017561592,2.9256884e-09,1.3659833e-08,0.41417113,1.7284648e-08,0.0012911214,4.4529783e-10,7.751657e-05,1.3450181e-05,1.6806376e-05,0.0005425271,4.3635826e-08,8.811792e-07,0.00044390486,2.8633317e-06,3.6234865e-06,0.1271105,0.45444393,1.2260409e-09,2.0489005e-10,2.3590248e-07,4.6981662e-05,2.3635824e-11,5.3319072e-06,5.368393e-12,6.331606e-09,1.8753363e-08,7.1505376e-05,2.5003638e-10
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\0.jpg,8,海洋生物海马,8,海洋生物海马,31,黄尾副刺尾鱼,4,水母,14,珊瑚,17,章鱼,True,4.6615683e-06,6.729346e-05,0.00046330687,0.001058746,0.017846255,4.4032657e-07,0.00020873419,2.530539e-07,0.54156667,2.0066103e-08,6.0146033e-07,1.8915214e-09,2.019863e-05,7.038218e-05,0.0039622104,0.00069438794,0.0003842792,0.0034930788,7.519588e-07,0.0016059598,8.758051e-07,0.00087691087,7.380059e-08,5.9840227e-07,7.347664e-06,0.0008789408,3.649703e-06,4.8924004e-10,5.3379408e-09,6.49861e-08,3.6927475e-05,0.42673847,7.945166e-06
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\1.jpg,8,海洋生物海马,8,海洋生物海马,4,水母,13,狮子鱼,14,珊瑚,17,章鱼,True,1.7858147e-08,3.786413e-09,3.5516503e-09,1.963762e-09,0.00015234994,2.202772e-06,6.769467e-09,1.2284832e-09,0.9998122,2.5345886e-12,1.624099e-09,5.947441e-09,1.3484028e-07,1.9516585e-05,6.160224e-06,3.9887542e-08,2.8290608e-11,2.9551582e-06,1.9580539e-10,1.591882e-08,1.2228747e-13,6.7900535e-13,8.903967e-09,6.530242e-09,9.153903e-07,2.0053865e-06,2.902955e-13,6.3722934e-09,9.2575436e-10,1.1115014e-08,2.5062407e-08,1.4649631e-06,1.455814e-12
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\10.jpg,8,海洋生物海马,8,海洋生物海马,4,水母,13,狮子鱼,12,海龟,24,螺类,True,4.662635e-13,4.1847575e-14,1.0682164e-12,2.7858916e-13,2.5374002e-06,5.4897864e-10,1.578148e-10,7.425694e-11,0.9999945,1.3201693e-11,2.3250836e-15,1.4782156e-10,5.5812905e-07,2.236456e-06,1.2805054e-09,6.1228016e-11,4.63079e-13,3.4896322e-11,2.6463367e-13,3.3386588e-10,5.366703e-12,5.9296507e-10,3.2157118e-12,1.8839043e-12,6.229928e-08,9.608022e-11,2.1393286e-16,5.811268e-14,3.6392474e-15,5.9204816e-15,3.7140813e-09,2.1038553e-10,5.3789438e-14
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\11.jpg,8,海洋生物海马,8,海洋生物海马,24,螺类,4,水母,13,狮子鱼,5,河豚,True,2.2289526e-09,1.214889e-07,5.72384e-12,3.641837e-07,0.00022033557,5.123173e-05,4.3322293e-06,2.0109653e-06,0.9990409,1.172376e-08,3.4677236e-10,8.278994e-08,8.895196e-06,7.0228314e-05,2.6292406e-05,2.233364e-05,9.096988e-10,4.7842062e-05,8.3925005e-07,4.5635196e-07,1.5529132e-10,1.3582372e-09,1.2933035e-08,5.3297924e-07,0.0004269297,6.138141e-07,3.760909e-12,6.914862e-07,2.4453994e-08,2.1605452e-08,4.485662e-05,2.9587745e-05,3.6428548e-07
../海洋生物图片采集/LifeBelowWater_dataset/test\海洋生物海马\12.jpg,8,海洋生物海马,8,海洋生物海马,4,水母,13,狮子鱼,25,金鱼,31,黄尾副刺尾鱼,True,4.364706e-11,5.9220356e-16,8.549996e-12,4.6196393e-09,0.00012649746,1.1772155e-09,6.3317005e-09,4.2610294e-11,0.9998722,8.570471e-12,2.0165659e-13,6.570904e-13,2.1309465e-09,1.1780035e-06,2.409379e-09,4.0290552e-11,1.518009e-13,3.957919e-09,2.1765824e-11,3.300571e-08,4.4141665e-12,3.430085e-13,1.0814868e-15,5.7600604e-15,6.9635253e-10,5.8662433e-08,4.4133767e-15,1.323916e-11,3.3707144e-14,1.8314384e-13,5.431799e-11,3.4940253e-08,2.03658e-14
